"tipnames","isolate_id","virus_subtype","isolate_name","collection_date","collection_datemonth","collection_dateyear","host_class","host_order","host_family","host_sciname","host_commonname","host_isbird","host_isdomestic","host_simplifiedhost","collection_regionname","collection_countryname","collection_countrycode","collection_countrylat","collection_countrylong","collection_subdiv1name","collection_subdiv1code","collection_subdiv1lat","collection_subdiv1long","collection_original","profile_lab","cluster_profile","cluster_label","clade","collection_tipdate","cluster_class"
"H5N1|2344b|EPI_ISL_11560325|charadriiformes|netherlands|1_1_18_1_1_1_1_1|2022-03-15","EPI_ISL_11560325","H5N1","a/great_black-backed_gull/netherlands/3/2022","44635","2022-03",2022,"aves","charadriiformes","laridae","larus marinus","great black-backed gull",TRUE,"wild","charadriiformes-wild","western europe","netherlands","nld",52.2573048104135,5.56251311224367,"noord-holland","nl.nh","52.581154466907797","4.8727277781331502","Europe / Netherlands / Wieringerwerf, Zuiderdijkweg / NA / NA","NA","1_1_18_1_1_1_1_1","H5N1/2022/R1_Europe","2344b","44635","minor"
"H5N1|2344b|EPI_ISL_11561593|charadriiformes|united_kingdom|2_1_1_1_1_1_1_1|2022-02-03","EPI_ISL_11561593","H5N1","a/black-headed_gull/england/388256/2022","44595","2022-02",2022,"aves","charadriiformes","laridae","chroicocephalus ridibundus","black-headed gull",TRUE,"wild","charadriiformes-wild","northern europe","united kingdom","gbr",54.0438440515314,-2.78687513666638,"NA","NA","NA","NA","Europe / United Kingdom / England / NA / NA","H5N1/2020/R2_Europe","2_1_1_1_1_1_1_1","H5N1/2020/R1_Europe","2344b","44595","dominant"
"H5N1|2344b|EPI_ISL_11798575|charadriiformes|denmark|2_1_1_1_1_1_1_1|2021-05-14","EPI_ISL_11798575","H5N1","a/european_herring_gull/denmark/19968-1.02/2021-05-14/NA","44330","2021-05",2021,"aves","charadriiformes","laridae","larus argentatus","herring gull",TRUE,"wild","charadriiformes-wild","northern europe","denmark","dnk",55.9512996898935,10.0707816763207,"midtjylland","dk.mj","56.249059833543299","9.3967537763909501","Europe / Denmark / Region Midtjylland / Hostebro Kommune / NA","H5N1/2020/R2_Europe","2_1_1_1_1_1_1_1","H5N1/2020/R1_Europe","2344b","44330","dominant"
"H5N1|2344b|EPI_ISL_12069979|charadriiformes|netherlands|1_1_2_1_1_1_1_1|2022-03-27","EPI_ISL_12069979","H5N1","a/black-backed_gull/netherlands/22006192-001/2022","44647","2022-03",2022,"aves","charadriiformes","laridae","larinae sp.","gull sp.",TRUE,"wild","charadriiformes-wild","western europe","netherlands","nld",52.2573048104135,5.56251311224367,"gelderland","nl.ge","52.061718042249403","5.9446683378401897","Europe / Netherlands / Provincie Gelderland / NA / NA","H5N1/2021/R2_Europe","1_1_2_1_1_1_1_1","H5N1/2021/R1_Europe","2344b","44647","dominant"
"H5N1|2344b|EPI_ISL_12177629|charadriiformes|netherlands|1_1_2_1_1_1_1_1|2022-04-05","EPI_ISL_12177629","H5N1","a/black-backed_gull/netherlands/22006711-001/2022","44656","2022-04",2022,"aves","charadriiformes","laridae","larinae sp.","gull sp.",TRUE,"wild","charadriiformes-wild","western europe","netherlands","nld",52.2573048104135,5.56251311224367,"gelderland","nl.ge","52.061718042249403","5.9446683378401897","Europe / Netherlands / Provincie Gelderland / NA / NA","H5N1/2021/R2_Europe","1_1_2_1_1_1_1_1","H5N1/2021/R1_Europe","2344b","44656","dominant"
"H5N4|2344b|EPI_ISL_1225077|charadriiformes|netherlands|1_1_11_1_1_11_1_7|2021-02-21","EPI_ISL_1225077","H5N4","a/european_herring_gull/netherlands/21023937-002/2021","44248","2021-02",2021,"aves","charadriiformes","laridae","larus argentatus","herring gull",TRUE,"wild","charadriiformes-wild","western europe","netherlands","nld",52.2573048104135,5.56251311224367,"zuid-holland","na","51.937460421678303","4.4647704523447196","Europe / Netherlands / South Holland / Midden-Delfland / NA","NA","1_1_11_1_1_11_1_7","H5N4/2021/R1_Europe","2344b","44248","minor"
"H5N1|2344b|EPI_ISL_12512879|charadriiformes|netherlands|1_1_2_1_1_1_1_1|2022-04-06","EPI_ISL_12512879","H5N1","a/black-headed_gull/netherlands/2/2022","44657","2022-04",2022,"aves","charadriiformes","laridae","chroicocephalus ridibundus","black-headed gull",TRUE,"wild","charadriiformes-wild","western europe","netherlands","nld",52.2573048104135,5.56251311224367,"noord-holland","nl.nh","52.581154466907797","4.8727277781331502","Europe / Netherlands / Provincie Noord-Holland / Normerven / NA","H5N1/2021/R2_Europe","1_1_2_1_1_1_1_1","H5N1/2021/R1_Europe","2344b","44657","dominant"
"H5N1|2344b|EPI_ISL_12514425|charadriiformes|netherlands|1_1_2_1_1_1_1_1|2022-04-14","EPI_ISL_12514425","H5N1","a/black-headed_gull/netherlands/3/2022","44665","2022-04",2022,"aves","charadriiformes","laridae","chroicocephalus ridibundus","black-headed gull",TRUE,"wild","charadriiformes-wild","western europe","netherlands","nld",52.2573048104135,5.56251311224367,"noord-holland","nl.nh","52.581154466907797","4.8727277781331502","Europe / Netherlands / De Kreupel / NA / NA","H5N1/2021/R2_Europe","1_1_2_1_1_1_1_1","H5N1/2021/R1_Europe","2344b","44665","dominant"
"H5N1|2344b|EPI_ISL_12514442|charadriiformes|netherlands|1_1_2_1_1_1_1_1|2022-04-14","EPI_ISL_12514442","H5N1","a/black-headed_gull/netherlands/4/2022","44665","2022-04",2022,"aves","charadriiformes","laridae","chroicocephalus ridibundus","black-headed gull",TRUE,"wild","charadriiformes-wild","western europe","netherlands","nld",52.2573048104135,5.56251311224367,"noord-holland","nl.nh","52.581154466907797","4.8727277781331502","Europe / Netherlands / De Kreupel / NA / NA","H5N1/2021/R2_Europe","1_1_2_1_1_1_1_1","H5N1/2021/R1_Europe","2344b","44665","dominant"
"H5N1|2344b|EPI_ISL_12514483|charadriiformes|netherlands|1_1_2_1_1_1_1_1|2022-04-14","EPI_ISL_12514483","H5N1","a/caspian_gull/netherlands/3/2022","44665","2022-04",2022,"aves","charadriiformes","laridae","larus cachinnans","caspian gull",TRUE,"wild","charadriiformes-wild","western europe","netherlands","nld",52.2573048104135,5.56251311224367,"noord-holland","nl.nh","52.581154466907797","4.8727277781331502","Europe / Netherlands / De Kreupel / NA / NA","H5N1/2021/R2_Europe","1_1_2_1_1_1_1_1","H5N1/2021/R1_Europe","2344b","44665","dominant"
"H5N1|2344b|EPI_ISL_12514681|charadriiformes|netherlands|NA|2022-04-14","EPI_ISL_12514681","H5N1","A/European_Herring_Gull/Netherlands/3/2022","44665","2022-04",2022,"aves","charadriiformes","laridae","larus argentatus","herring gull",TRUE,"wild","charadriiformes-wild","western europe","netherlands","nld",52.2573048104135,5.56251311224367,"NA","NA","NA","NA","NA","NA","NA","NA","2344b","44665","NA"
"H5N1|2344b|EPI_ISL_13026237|suliformes|luxembourg|2_1_1_1_1_1_1_1|2021-12-14","EPI_ISL_13026237","H5N1","a/great_cormorant/luxembourg/21243185/2021","44544","2021-12",2021,"aves","suliformes","phalacrocoracidae","phalacrocorax carbo","great cormorant",TRUE,"wild","other","western europe","luxembourg","lux",49.7760118665671,6.09452944491721,"grevenmacher","lu.gr","49.6868212553332","6.3494929682061496","Europe / Luxembourg / District de Grevenmacher / Remerschen / NA","H5N1/2020/R2_Europe","2_1_1_1_1_1_1_1","H5N1/2020/R1_Europe","2344b","44544","dominant"
"H5N1|2344b|EPI_ISL_13201050|charadriiformes|netherlands|1_1_2_1_1_1_1_1|2022-04-29","EPI_ISL_13201050","H5N1","a/lesser_black-backed_gull/netherlands/1/2022","44680","2022-04",2022,"aves","charadriiformes","laridae","larus fuscus","lesser black-backed gull",TRUE,"wild","charadriiformes-wild","western europe","netherlands","nld",52.2573048104135,5.56251311224367,"noord-holland","nl.nh","52.581154466907797","4.8727277781331502","Europe / Netherlands / Provincie Noord-Holland / De Kreupel / NA","H5N1/2021/R2_Europe","1_1_2_1_1_1_1_1","H5N1/2021/R1_Europe","2344b","44680","dominant"
"H5N1|NA|EPI_ISL_13338018|charadriiformes|sweden|NA|2022-04-29","EPI_ISL_13338018","H5N1","A/European_herring_gull/Sweden/SVA220422SZ0382/FB001241/G-2022/NA","44680","2022-04",2022,"aves","charadriiformes","laridae","larus argentatus","herring gull",TRUE,"wild","charadriiformes-wild","northern europe","sweden","swe",62.374013544985,16.2835241791686,"NA","NA","NA","NA","NA","NA","NA","NA","NA","44680","NA"
"H5N1|2344b|EPI_ISL_13338081|suliformes|sweden|2_1_1_1_1_1_1_1|2022-05-25","EPI_ISL_13338081","H5N1","a/northern_gannet/sweden/sva220525sz0402/fb001671/o-2022/NA","44706","2022-05",2022,"aves","suliformes","sulidae","morus bassanus","northern gannet",TRUE,"wild","other","northern europe","sweden","swe",62.374013544985,16.2835241791686,"vv§stra gv<U+2202>taland","se.vg","58.295506701407497","12.859538292025199","Europe / Sweden / Vastra Gotalands Lan / Molndals Kommun / NA","H5N1/2020/R2_Europe","2_1_1_1_1_1_1_1","H5N1/2020/R1_Europe","2344b","44706","dominant"
"H5N1|2344b|EPI_ISL_13369400|charadriiformes|united_kingdom|1_1_2_1_1_1_1_1|2021-11-02","EPI_ISL_13369400","H5N1","a/herring_gull/wales/054692/2021","44502","2021-11",2021,"aves","charadriiformes","laridae","larus argentatus","herring gull",TRUE,"wild","charadriiformes-wild","northern europe","united kingdom","gbr",54.0438440515314,-2.78687513666638,"wales","na","52.3299411115892","-3.76558183366802","Europe / United Kingdom / Wales / NA / NA","H5N1/2021/R2_Europe","1_1_2_1_1_1_1_1","H5N1/2021/R1_Europe","2344b","44502","dominant"
"H5N1|2344b|EPI_ISL_13369774|charadriiformes|united_kingdom|2_1_1_1_1_1_1_1|2021-11-22","EPI_ISL_13369774","H5N1","a/black-headed_gull/england/386075/2021","44522","2021-11",2021,"aves","charadriiformes","laridae","chroicocephalus ridibundus","black-headed gull",TRUE,"wild","charadriiformes-wild","northern europe","united kingdom","gbr",54.0438440515314,-2.78687513666638,"NA","NA","NA","NA","Europe / United Kingdom / England / NA / NA","H5N1/2020/R2_Europe","2_1_1_1_1_1_1_1","H5N1/2020/R1_Europe","2344b","44522","dominant"
"H5N1|2344b|EPI_ISL_13370416|charadriiformes|united_kingdom|2_1_1_1_1_1_1_1|2021-11-30","EPI_ISL_13370416","H5N1","a/black-headed_gull/england/064433/2021","44530","2021-11",2021,"aves","charadriiformes","laridae","chroicocephalus ridibundus","black-headed gull",TRUE,"wild","charadriiformes-wild","northern europe","united kingdom","gbr",54.0438440515314,-2.78687513666638,"NA","NA","NA","NA","Europe / United Kingdom / England / NA / NA","H5N1/2020/R2_Europe","2_1_1_1_1_1_1_1","H5N1/2020/R1_Europe","2344b","44530","dominant"
"H5N1|2344b|EPI_ISL_13370679|charadriiformes|united_kingdom|1_1_2_1_1_1_1_1|2022-01-08","EPI_ISL_13370679","H5N1","a/common_gull/england/245481/2022","44569","2022-01",2022,"aves","charadriiformes","laridae","larus canus","common gull",TRUE,"wild","charadriiformes-wild","northern europe","united kingdom","gbr",54.0438440515314,-2.78687513666638,"NA","NA","NA","NA","Europe / United Kingdom / England / NA / NA","H5N1/2021/R2_Europe","1_1_2_1_1_1_1_1","H5N1/2021/R1_Europe","2344b","44569","dominant"
"H5N1|2344b|EPI_ISL_13370893|charadriiformes|united_kingdom|1_1_2_1_1_1_1_1|2021-12-24","EPI_ISL_13370893","H5N1","a/little_gull/england/109275/2021","44554","2021-12",2021,"aves","charadriiformes","laridae","hydrocoloeus minutus","little gull",TRUE,"wild","charadriiformes-wild","northern europe","united kingdom","gbr",54.0438440515314,-2.78687513666638,"NA","NA","NA","NA","Europe / United Kingdom / England / NA / NA","H5N1/2021/R2_Europe","1_1_2_1_1_1_1_1","H5N1/2021/R1_Europe","2344b","44554","dominant"
"H5N1|2344b|EPI_ISL_13429290|charadriiformes|netherlands|1_1_2_1_1_1_1_1|2022-06-03","EPI_ISL_13429290","H5N1","a/caspian_gull/netherlands/4/2022","44715","2022-06",2022,"aves","charadriiformes","laridae","larus cachinnans","caspian gull",TRUE,"wild","charadriiformes-wild","western europe","netherlands","nld",52.2573048104135,5.56251311224367,"noord-holland","nl.nh","52.581154466907797","4.8727277781331502","Europe / Netherlands / De Kreupel / NA / NA","H5N1/2021/R2_Europe","1_1_2_1_1_1_1_1","H5N1/2021/R1_Europe","2344b","44715","dominant"
"H5N1|2344b|EPI_ISL_13429291|charadriiformes|netherlands|1_1_2_1_1_1_1_1|2022-06-06","EPI_ISL_13429291","H5N1","a/sandwich_tern/netherlands/8/2022","44718","2022-06",2022,"aves","charadriiformes","laridae","thalasseus sandvicensis","sandwich tern",TRUE,"wild","charadriiformes-wild","western europe","netherlands","nld",52.2573048104135,5.56251311224367,"zuid-holland","na","51.937460421678303","4.4647704523447196","Europe / Netherlands / Stellendam, Scheelhoekeiland / NA / NA","H5N1/2021/R2_Europe","1_1_2_1_1_1_1_1","H5N1/2021/R1_Europe","2344b","44718","dominant"
"H5N1|2344b|EPI_ISL_13429292|charadriiformes|netherlands|1_1_2_1_1_1_1_1|2022-06-06","EPI_ISL_13429292","H5N1","a/sandwich_tern/netherlands/5/2022","44718","2022-06",2022,"aves","charadriiformes","laridae","thalasseus sandvicensis","sandwich tern",TRUE,"wild","charadriiformes-wild","western europe","netherlands","nld",52.2573048104135,5.56251311224367,"zuid-holland","na","51.937460421678303","4.4647704523447196","Europe / Netherlands / Stellendam, Scheelhoekeiland / NA / NA","H5N1/2021/R2_Europe","1_1_2_1_1_1_1_1","H5N1/2021/R1_Europe","2344b","44718","dominant"
"H5N1|2344b|EPI_ISL_13429293|charadriiformes|netherlands|1_1_2_1_1_1_1_1|2022-06-03","EPI_ISL_13429293","H5N1","a/black-headed_gull/netherlands/5/2022","44715","2022-06",2022,"aves","charadriiformes","laridae","chroicocephalus ridibundus","black-headed gull",TRUE,"wild","charadriiformes-wild","western europe","netherlands","nld",52.2573048104135,5.56251311224367,"noord-holland","nl.nh","52.581154466907797","4.8727277781331502","Europe / Netherlands / De Kreupel / NA / NA","H5N1/2021/R2_Europe","1_1_2_1_1_1_1_1","H5N1/2021/R1_Europe","2344b","44715","dominant"
"H5N1|2344b|EPI_ISL_13429294|charadriiformes|netherlands|1_1_2_1_1_1_1_1|2022-06-03","EPI_ISL_13429294","H5N1","a/black-headed_gull/netherlands/6/2022","44715","2022-06",2022,"aves","charadriiformes","laridae","chroicocephalus ridibundus","black-headed gull",TRUE,"wild","charadriiformes-wild","western europe","netherlands","nld",52.2573048104135,5.56251311224367,"noord-holland","nl.nh","52.581154466907797","4.8727277781331502","Europe / Netherlands / De Kreupel / NA / NA","H5N1/2021/R2_Europe","1_1_2_1_1_1_1_1","H5N1/2021/R1_Europe","2344b","44715","dominant"
"H5N1|2344b|EPI_ISL_13429295|charadriiformes|netherlands|1_1_2_1_1_1_1_1|2022-06-04","EPI_ISL_13429295","H5N1","a/sandwich_tern/netherlands/1/2022","44716","2022-06",2022,"aves","charadriiformes","laridae","thalasseus sandvicensis","sandwich tern",TRUE,"wild","charadriiformes-wild","western europe","netherlands","nld",52.2573048104135,5.56251311224367,"noord-holland","nl.nh","52.581154466907797","4.8727277781331502","Europe / Netherlands / Den Oever, Waddenhaven / NA / NA","H5N1/2021/R2_Europe","1_1_2_1_1_1_1_1","H5N1/2021/R1_Europe","2344b","44716","dominant"
"H5N1|2344b|EPI_ISL_13429296|charadriiformes|netherlands|1_1_2_1_1_1_1_1|2022-06-03","EPI_ISL_13429296","H5N1","a/sandwich_tern/netherlands/2/2022","44715","2022-06",2022,"aves","charadriiformes","laridae","thalasseus sandvicensis","sandwich tern",TRUE,"wild","charadriiformes-wild","western europe","netherlands","nld",52.2573048104135,5.56251311224367,"zuid-holland","na","51.937460421678303","4.4647704523447196","Europe / Netherlands / Haringvliet, Slijkplaat / NA / NA","H5N1/2021/R2_Europe","1_1_2_1_1_1_1_1","H5N1/2021/R1_Europe","2344b","44715","dominant"
"H5N1|2344b|EPI_ISL_13429297|charadriiformes|netherlands|1_1_2_1_1_1_1_1|2022-06-03","EPI_ISL_13429297","H5N1","a/sandwich_tern/netherlands/3/2022","44715","2022-06",2022,"aves","charadriiformes","laridae","thalasseus sandvicensis","sandwich tern",TRUE,"wild","charadriiformes-wild","western europe","netherlands","nld",52.2573048104135,5.56251311224367,"zuid-holland","na","51.937460421678303","4.4647704523447196","Europe / Netherlands / Haringvliet, Slijkplaat / NA / NA","H5N1/2021/R2_Europe","1_1_2_1_1_1_1_1","H5N1/2021/R1_Europe","2344b","44715","dominant"
"H5N1|2344b|EPI_ISL_13429298|charadriiformes|netherlands|1_1_2_1_1_1_1_1|2022-06-03","EPI_ISL_13429298","H5N1","a/common_tern/netherlands/1/2022","44715","2022-06",2022,"aves","charadriiformes","laridae","sterna hirundo","common tern",TRUE,"wild","charadriiformes-wild","western europe","netherlands","nld",52.2573048104135,5.56251311224367,"zuid-holland","na","51.937460421678303","4.4647704523447196","Europe / Netherlands / Haringvliet, Bliek / NA / NA","H5N1/2021/R2_Europe","1_1_2_1_1_1_1_1","H5N1/2021/R1_Europe","2344b","44715","dominant"
"H5N1|2344b|EPI_ISL_13429299|charadriiformes|netherlands|1_1_2_1_1_1_1_1|2022-06-06","EPI_ISL_13429299","H5N1","a/sandwich_tern/netherlands/6/2022","44718","2022-06",2022,"aves","charadriiformes","laridae","thalasseus sandvicensis","sandwich tern",TRUE,"wild","charadriiformes-wild","western europe","netherlands","nld",52.2573048104135,5.56251311224367,"zuid-holland","na","51.937460421678303","4.4647704523447196","Europe / Netherlands / Stellendam, Scheelhoekeiland / NA / NA","H5N1/2021/R2_Europe","1_1_2_1_1_1_1_1","H5N1/2021/R1_Europe","2344b","44718","dominant"
"H5N1|2344b|EPI_ISL_13429300|charadriiformes|netherlands|1_1_2_1_1_1_1_1|2022-06-06","EPI_ISL_13429300","H5N1","a/sandwich_tern/netherlands/7/2022","44718","2022-06",2022,"aves","charadriiformes","laridae","thalasseus sandvicensis","sandwich tern",TRUE,"wild","charadriiformes-wild","western europe","netherlands","nld",52.2573048104135,5.56251311224367,"zuid-holland","na","51.937460421678303","4.4647704523447196","Europe / Netherlands / Stellendam, Scheelhoekeiland / NA / NA","H5N1/2021/R2_Europe","1_1_2_1_1_1_1_1","H5N1/2021/R1_Europe","2344b","44718","dominant"
"H5N1|2344b|EPI_ISL_13453570|charadriiformes|united_kingdom|2_1_1_1_1_1_1_1|2022-04-29","EPI_ISL_13453570","H5N1","a/great_skua/scotland/5/2022","44680","2022-04",2022,"aves","charadriiformes","stercorariidae","stercorarius skua","great skua",TRUE,"wild","charadriiformes-wild","northern europe","united kingdom","gbr",54.0438440515314,-2.78687513666638,"scotland","na","56.793158749150898","-4.2041990881411397","Europe / United Kingdom / Scotland / NA / NA","H5N1/2020/R2_Europe","2_1_1_1_1_1_1_1","H5N1/2020/R1_Europe","2344b","44680","dominant"
"H5N1|2344b|EPI_ISL_13514370|charadriiformes|belgium|1_1_2_1_1_1_1_1|2022-06-04","EPI_ISL_13514370","H5N1","a/thalasseus_sandvicensis/belgium/0009/2022","44716","2022-06",2022,"aves","charadriiformes","laridae","thalasseus sandvicensis","sandwich tern",TRUE,"wild","charadriiformes-wild","western europe","belgium","bel",50.64017310615,4.66939027974939,"vlaanderen","na","51.039109567161503","4.2420548599892003","Europe / Belgium / Provincie West-Vlaanderen / Oostende / NA","H5N1/2021/R2_Europe","1_1_2_1_1_1_1_1","H5N1/2021/R1_Europe","2344b","44716","dominant"
"H5N1|2344b|EPI_ISL_13519451|charadriiformes|france|1_1_4_1_4_1_1_4|2022-05-11","EPI_ISL_13519451","H5N1","a/gull/france/22p015977/2022","44692","2022-05",2022,"aves","charadriiformes","laridae","larinae sp.","gull sp.",TRUE,"wild","charadriiformes-wild","western europe","france","fra",46.5103009447381,2.5780749353201,"hauts-de-france","fr.nc","49.966454292036801","2.7742448243367801","Europe / France / Picardie / Departement de la Somme / NA","H5N1/2022/R12_Europe","1_1_4_1_4_1_1_4","H5N1/2022/R12_Europe","2344b","44692","dominant"
"H5N1|2344b|EPI_ISL_13613224|charadriiformes|netherlands|1_1_2_1_1_1_1_1|2022-06-10","EPI_ISL_13613224","H5N1","a/common_tern/netherlands/2/2022","44722","2022-06",2022,"aves","charadriiformes","laridae","sterna hirundo","common tern",TRUE,"wild","charadriiformes-wild","western europe","netherlands","nld",52.2573048104135,5.56251311224367,"noord-holland","nl.nh","52.581154466907797","4.8727277781331502","Europe / Netherlands / De Kreupel, Enkhuizen / NA / NA","H5N1/2021/R2_Europe","1_1_2_1_1_1_1_1","H5N1/2021/R1_Europe","2344b","44722","dominant"
